INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,LATITUDE,LONGITUDE
25574777,12/01/2006,21:24:00,BROOKLYN,67,0,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,998124,177837,40.65479551,-73.94999942
25559790,12/01/2006,20:54:00,BROOKLYN,71,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,997457,181411,40.66460637,-73.95239629
25559789,12/01/2006,17:00:00,BROOKLYN,75,0,STORE UNCLASSIFIED,FALSE,25-44,M,WHITE HISPANIC,25-44,M,WHITE,1018863,187815,40.6821261,-73.87520471
93509178,11/09/2013,5:20:00,BROOKLYN,67,0,,FALSE,,,,18-24,F,BLACK,1007465,177970,40.65514101,-73.91633393
93509179,11/09/2013,19:50:00,BROOKLYN,71,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1001369,182107,40.66651004,-73.93829357
87621297,11/09/2012,22:05:00,BROOKLYN,83,0,,FALSE,,,,25-44,M,BLACK,1007705,190345,40.68910696,-73.9154259
81632141,11/09/2011,20:21:00,BROOKLYN,77,0,PVT HOUSE,FALSE,,,,18-24,M,BLACK,1003812,183893,40.67140715,-73.92948225
75477411,11/09/2010,14:57:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,UNKNOWN,<18,M,BLACK,1006114,179560,40.65950864,-73.92119781
67678775,11/09/2009,18:14:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,18-24,M,BLACK,1008231,183119,40.66927183,-73.91355493
53891791,11/09/2008,20:13:00,BROOKLYN,78,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK HISPANIC,988398,187951,40.68256609,-73.98504579
53891790,11/09/2008,15:30:00,BROOKLYN,73,0,,FALSE,UNKNOWN,U,UNKNOWN,<18,M,BLACK,1008276,183623,40.67065507,-73.91339092
35585102,11/09/2007,6:11:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,998032,175598,40.64865009,-73.95033556
35585277,11/09/2007,14:47:00,BROOKLYN,81,0,,FALSE,UNKNOWN,M,UNKNOWN,<18,M,BLACK,1004040,187344,40.68087886,-73.9286502
25207007,11/09/2006,2:43:00,BROOKLYN,70,0,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,996175,173443,40.64273777,-73.9570314
171339304,11/08/2017,0:38:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003617,179561,40.6595172,-73.93019765
147610781,11/08/2015,4:10:00,BROOKLYN,90,0,,FALSE,25-44,M,WHITE HISPANIC,18-24,F,BLACK HISPANIC,995846,197702,40.70932369,-73.95817517
147619347,11/08/2015,4:05:00,BROOKLYN,67,0,,TRUE,,,,25-44,M,BLACK,1004497,176955,40.65236234,-73.92703373
139574749,11/08/2014,21:15:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,45-64,M,BLACK,998645,176413,40.65088611,-73.94812477
139574748,11/08/2014,19:05:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,F,BLACK,999446,171582,40.63762472,-73.94524901
139574746,11/08/2014,17:35:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1008427,183518,40.67036646,-73.91284696
139565489,11/08/2014,12:34:00,BROOKLYN,81,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1001220,192241,40.69432586,-73.93880515
93485883,11/08/2013,1:57:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1018292,185326,40.67529658,-73.87727601
93518824,11/08/2013,18:30:00,BROOKLYN,78,0,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,BLACK,25-44,M,BLACK,989141,187733,40.68196734,-73.98236705
93518824,11/08/2013,18:30:00,BROOKLYN,78,0,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,M,BLACK,989141,187733,40.68196734,-73.98236705
87598230,11/08/2012,12:45:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,999873,187804,40.68214979,-73.94367291
87598230,11/08/2012,12:45:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,45-64,M,BLACK,999873,187804,40.68214979,-73.94367291
81599666,11/08/2011,8:00:00,BROOKLYN,90,0,,FALSE,,,,25-44,M,WHITE HISPANIC,999496,194708,40.70110033,-73.94501656
75467659,11/08/2010,4:50:00,BROOKLYN,61,0,RESTAURANT/DINER,TRUE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,996432,157461,40.59887016,-73.95613417
75466850,11/08/2010,23:31:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK,1002087,171799,40.63821541,-73.9357327
75466852,11/08/2010,23:22:00,BROOKLYN,67,0,RESTAURANT/DINER,FALSE,,,,18-24,M,BLACK,1003158,176704,40.65167636,-73.93186002
75466852,11/08/2010,23:22:00,BROOKLYN,67,0,RESTAURANT/DINER,TRUE,,,,18-24,M,BLACK,1003158,176704,40.65167636,-73.93186002
53869940,11/08/2008,4:37:00,BROOKLYN,75,0,,TRUE,25-44,F,WHITE HISPANIC,18-24,M,WHITE HISPANIC,1017141,183798,40.67110691,-73.88143296
53869940,11/08/2008,4:37:00,BROOKLYN,75,0,,TRUE,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,1017141,183798,40.67110691,-73.88143296
53912982,11/08/2008,1:05:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1000288,193737,40.69843377,-73.94216251
35565366,11/08/2007,18:25:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,999880,190399,40.68927246,-73.94364165
25207005,11/08/2006,21:04:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1008895,181134,40.66382162,-73.91116861
25207004,11/08/2006,13:00:00,BROOKLYN,77,0,BAR/NIGHT CLUB,TRUE,65+,M,BLACK,25-44,M,BLACK,993177,187229,40.68058083,-73.96781602
171292988,11/07/2017,4:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,984113,148364,40.57390907,-74.00049459
171292988,11/07/2017,4:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,984113,148364,40.57390907,-74.00049459
171292988,11/07/2017,4:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,984113,148364,40.57390907,-74.00049459
171292988,11/07/2017,4:21:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,WHITE HISPANIC,<18,F,WHITE HISPANIC,984113,148364,40.57390907,-74.00049459
158301966,11/07/2016,21:23:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,BLACK,1002489,176665,40.65157071,-73.93427109
139565487,11/07/2014,21:15:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1012448,182122,40.66652286,-73.89835771
87590406,11/07/2012,19:30:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1015434,181835,40.66572509,-73.88759558
81591607,11/07/2011,23:24:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,994989,176665,40.65158298,-73.96129985
81590804,11/07/2011,22:33:00,BROOKLYN,81,0,,FALSE,,,,18-24,M,BLACK,1005983,186617,40.67887885,-73.92164722
81582921,11/07/2011,15:55:00,BROOKLYN,75,0,MULTI DWELL - APT BUILD,FALSE,<18,F,BLACK,<18,M,BLACK,1021491,183346,40.66984905,-73.8657542
81581892,11/07/2011,13:45:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,F,BLACK,1000525,186528,40.67864628,-73.94132522
75439784,11/07/2010,6:00:00,BROOKLYN,77,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1000378,184462,40.67297585,-73.94186014
75439685,11/07/2010,1:12:00,BROOKLYN,60,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,984299,149171,40.57612413,-73.99982505
75439787,11/07/2010,1:10:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,18-24,M,BLACK,997704,178037,40.65534511,-73.9515127
75439787,11/07/2010,1:10:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK,997704,178037,40.65534511,-73.9515127
75439785,11/07/2010,0:57:00,BROOKLYN,63,0,MULTI DWELL - APT BUILD,TRUE,25-44,M,BLACK,18-24,M,BLACK,1003770,167674,40.62688961,-73.92968059
67631484,11/07/2009,23:36:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,25-44,U,UNKNOWN,1007628,183445,40.67016824,-73.91572749
53847340,11/07/2008,20:46:00,BROOKLYN,77,0,,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,993962,184557,40.67324597,-73.96498962
147609590,11/06/2015,17:53:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,<18,M,BLACK,1009588,187367,40.68092785,-73.90864726
147567677,11/06/2015,16:52:00,BROOKLYN,75,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1013500,183674,40.67077934,-73.89455889
139545416,11/06/2014,10:00:00,BROOKLYN,69,0,,FALSE,,,,25-44,M,BLACK,1015465,173466,40.64275392,-73.88752257
81573668,11/06/2011,18:09:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,18-24,F,BLACK,1009588,187367,40.68092785,-73.90864726
81573668,11/06/2011,18:09:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,<18,M,BLACK,<18,F,BLACK,1009588,187367,40.68092785,-73.90864726
81562148,11/06/2011,0:12:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1003167,190352,40.68913704,-73.93178929
75432709,11/06/2010,3:30:00,BROOKLYN,75,0,,FALSE,,,,18-24,M,BLACK,1012668,183037,40.66903363,-73.89756083
75432709,11/06/2010,3:30:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1012668,183037,40.66903363,-73.89756083
75439782,11/06/2010,23:22:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,998043,191486,40.69225908,-73.95026342
75439782,11/06/2010,23:22:00,BROOKLYN,79,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,998043,191486,40.69225908,-73.95026342
75439781,11/06/2010,18:10:00,BROOKLYN,79,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,999588,189673,40.68728027,-73.94469622
53847339,11/06/2008,20:20:00,BROOKLYN,79,0,,FALSE,UNKNOWN,M,BLACK,25-44,M,BLACK,997365,189471,40.6867294,-73.95271223
35552368,11/06/2007,18:47:00,BROOKLYN,79,0,MULTI DWELL - PUBLIC HOUS,TRUE,,,,<18,M,BLACK,999070,193133,40.69677805,-73.9465564
35532833,11/06/2007,12:57:00,BROOKLYN,77,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1004580,183838,40.67125446,-73.92671385
171254277,11/05/2017,16:30:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,WHITE HISPANIC,982426,185197,40.67500776,-74.00657715
139526396,11/05/2014,19:44:00,BROOKLYN,83,0,,FALSE,,,,18-24,M,BLACK HISPANIC,1009317,192071,40.69384002,-73.90960683
139515877,11/05/2014,14:18:00,BROOKLYN,60,0,,FALSE,18-24,M,BLACK,25-44,F,ASIAN / PACIFIC ISLANDER,994628,150867,40.58077324,-73.96264049
93441148,11/05/2013,22:00:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK,1006952,179069,40.65815885,-73.91817909
81560487,11/05/2011,4:13:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1016133,178623,40.65690638,-73.88509116
75421731,11/05/2010,3:00:00,BROOKLYN,90,0,,FALSE,,,,45-64,M,BLACK HISPANIC,999673,195713,40.70385852,-73.9443759
75431559,11/05/2010,22:33:00,BROOKLYN,77,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,1001857,183551,40.67047254,-73.93653074
35532831,11/05/2007,19:22:00,BROOKLYN,72,0,,TRUE,25-44,M,BLACK HISPANIC,18-24,M,BLACK,984058,178998,40.65799307,-74.00069345
25170415,11/05/2006,2:13:00,BROOKLYN,77,0,,FALSE,,,,18-24,M,BLACK,997758,185627,40.6761779,-73.95130288
25152721,11/05/2006,21:15:00,BROOKLYN,61,0,GROCERY/BODEGA,TRUE,,,,25-44,M,ASIAN / PACIFIC ISLANDER,999881,160551,40.60734617,-73.94370721
171254276,11/04/2017,19:47:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,<18,M,BLACK,1016133,178623,40.65690638,-73.88509116
158263710,11/04/2016,22:50:00,BROOKLYN,83,0,,FALSE,25-44,M,BLACK HISPANIC,45-64,M,WHITE HISPANIC,1002654,193397,40.69749594,-73.93363078
158263709,11/04/2016,16:44:00,BROOKLYN,75,0,,FALSE,18-24,M,BLACK,18-24,M,BLACK,1014664,183137,40.66930147,-73.89036525
147520561,11/04/2015,23:40:00,BROOKLYN,72,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,982771,173541,40.64301466,-74.00533083
147492521,11/04/2015,1:12:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,WHITE HISPANIC,1007867,194479,40.7004534,-73.91482726
147520558,11/04/2015,19:45:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1009550,181844,40.66576857,-73.908805
147520560,11/04/2015,17:30:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1021910,182503,40.66753343,-73.86424849
147520559,11/04/2015,14:55:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,FALSE,18-24,M,BLACK,18-24,M,BLACK,1007490,179986,40.66067442,-73.91623688
139495665,11/04/2014,5:30:00,BROOKLYN,94,0,,FALSE,,,,25-44,M,BLACK HISPANIC,995547,201823,40.72063524,-73.95924673
139495665,11/04/2014,5:30:00,BROOKLYN,94,0,,FALSE,,,,25-44,M,WHITE,995547,201823,40.72063524,-73.95924673
139498111,11/04/2014,0:03:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,BLACK,1016052,185133,40.67477516,-73.88535238
87531794,11/04/2012,1:43:00,BROOKLYN,71,0,,FALSE,,,,18-24,M,BLACK,994619,183971,40.67163678,-73.96262204
81542569,11/04/2011,22:09:00,BROOKLYN,75,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1014410,185737,40.67643875,-73.89126923
81552555,11/04/2011,20:47:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,18-24,M,BLACK,1022078,183185,40.66940465,-73.86363907
67499756,11/04/2009,23:21:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,18-24,M,BLACK,1010060,181944,40.66604157,-73.90696627
67486697,11/04/2009,22:59:00,BROOKLYN,77,0,,FALSE,18-24,M,BLACK,25-44,F,WHITE,999699,185775,40.67658095,-73.94430492
53765754,11/04/2008,9:40:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,M,BLACK,45-64,M,BLACK HISPANIC,1008276,183623,40.67065507,-73.91339092
35502300,11/04/2007,22:42:00,BROOKLYN,79,2,MULTI DWELL - PUBLIC HOUS,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,995619,190846,40.69050587,-73.95900552
35480310,11/04/2007,21:02:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,1008076,194325,40.70003015,-73.91407405
35480309,11/04/2007,20:40:00,BROOKLYN,67,0,GROCERY/BODEGA,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,997897,175677,40.64886713,-73.9508219
35480308,11/04/2007,20:16:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,FALSE,18-24,F,WHITE HISPANIC,18-24,F,BLACK HISPANIC,1002737,193116,40.69672449,-73.93333222
35480308,11/04/2007,20:16:00,BROOKLYN,83,0,MULTI DWELL - APT BUILD,FALSE,25-44,M,BLACK HISPANIC,18-24,F,BLACK HISPANIC,1002737,193116,40.69672449,-73.93333222
35502297,11/04/2007,0:40:00,BROOKLYN,75,0,,FALSE,UNKNOWN,M,UNKNOWN,<18,M,BLACK,1020916,189151,40.68578484,-73.86779539
25170414,11/04/2006,5:19:00,BROOKLYN,70,0,BEAUTY/NAIL SALON,TRUE,25-44,M,BLACK,18-24,M,BLACK,995971,173670,40.64336111,-73.95776609
158913906,11/30/2016,0:43:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,TRUE,25-44,M,BLACK,25-44,F,BLACK HISPANIC,1021910,182503,40.66753343,-73.86424849
148180649,11/30/2015,22:46:00,BROOKLYN,73,0,,FALSE,,,,18-24,M,BLACK,1009392,178590,40.65683751,-73.90938666
139891254,11/30/2014,20:34:00,BROOKLYN,67,0,,FALSE,,,,18-24,F,BLACK,1005382,178382,40.65627707,-73.92383982
139891254,11/30/2014,20:34:00,BROOKLYN,67,0,,FALSE,,,,18-24,M,BLACK,1005382,178382,40.65627707,-73.92383982
139882547,11/30/2014,12:45:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1001205,191692,40.69281901,-73.93886062
93814450,11/30/2013,4:00:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,,,,18-24,M,BLACK,997584,174585,40.64587031,-73.95195201
93814450,11/30/2013,4:00:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,,,,25-44,M,BLACK,997584,174585,40.64587031,-73.95195201
93824234,11/30/2013,23:30:00,BROOKLYN,81,2,MULTI DWELL - PUBLIC HOUS,FALSE,,,,25-44,M,BLACK,1005749,187601,40.68158028,-73.92248772
87909868,11/30/2012,23:19:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,997815,176684,40.65163126,-73.95111538
87915624,11/30/2012,21:36:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK,1006500,182539,40.66768438,-73.91979674
87915623,11/30/2012,11:30:00,BROOKLYN,69,0,PVT HOUSE,TRUE,45-64,M,BLACK,25-44,F,BLACK,1014717,169747,40.63254867,-73.89023467
87915906,11/30/2012,10:46:00,BROOKLYN,73,0,GROCERY/BODEGA,FALSE,18-24,M,BLACK,25-44,M,BLACK,1009905,180751,40.6627675,-73.90752953
75768284,11/30/2010,2:36:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,TRUE,,,,18-24,M,BLACK,1005135,177311,40.653338,-73.92473335
93394629,11/03/2013,4:35:00,BROOKLYN,67,0,,FALSE,,,,25-44,M,WHITE,996522,175758,40.64909147,-73.95577682
93405134,11/03/2013,15:26:00,BROOKLYN,69,0,,FALSE,,,,18-24,F,BLACK,1009794,171557,40.6375323,-73.90796443
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,18-24,M,BLACK,1003561,178518,40.65665452,-73.93040248
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,TRUE,18-24,M,BLACK,18-24,M,BLACK,1003561,178518,40.65665452,-73.93040248
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,25-44,F,BLACK,1003561,178518,40.65665452,-73.93040248
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,TRUE,18-24,M,BLACK,25-44,F,BLACK,1003561,178518,40.65665452,-73.93040248
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,FALSE,18-24,M,BLACK,25-44,M,BLACK,1003561,178518,40.65665452,-73.93040248
67430041,11/03/2009,4:21:00,BROOKLYN,67,0,BAR/NIGHT CLUB,TRUE,18-24,M,BLACK,25-44,M,BLACK,1003561,178518,40.65665452,-73.93040248
67431955,11/03/2009,14:28:00,BROOKLYN,90,0,,TRUE,,,,25-44,M,WHITE HISPANIC,998485,197853,40.7097343,-73.94865609
35463273,11/03/2007,6:35:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK,1000273,172937,40.64134244,-73.94226604
35502293,11/03/2007,1:35:00,BROOKLYN,66,0,,FALSE,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,986633,167258,40.62576896,-73.99141682
25127994,11/03/2006,3:10:00,BROOKLYN,79,0,,FALSE,UNKNOWN,M,BLACK,18-24,M,BLACK,998212,186573,40.67877375,-73.94966418
25139792,11/03/2006,23:32:00,BROOKLYN,76,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,987086,188344,40.6836453,-73.98977605
148135278,11/29/2015,4:18:00,BROOKLYN,77,0,,FALSE,,,,25-44,M,BLACK,994879,186913,40.6797116,-73.96168012
139871660,11/29/2014,3:13:00,BROOKLYN,71,0,,FALSE,,,,25-44,M,BLACK,1000981,179635,40.65972569,-73.93969831
139871661,11/29/2014,13:35:00,BROOKLYN,67,0,MULTI DWELL - APT BUILD,FALSE,,,,<18,M,BLACK,999390,172259,40.63948303,-73.94544926
87895378,11/29/2012,20:38:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,TRUE,,,,25-44,M,BLACK HISPANIC,995885,174602,40.64591936,-73.95807437
81930479,11/29/2011,0:24:00,BROOKLYN,81,0,,FALSE,,,,25-44,M,BLACK,1003918,188145,40.68307769,-73.92908773
75774116,11/29/2010,4:20:00,BROOKLYN,67,0,,TRUE,,,,25-44,M,BLACK,1003933,181325,40.6643583,-73.92905356
75762256,11/29/2010,22:26:00,BROOKLYN,62,0,,FALSE,,,,25-44,M,BLACK HISPANIC,987964,156485,40.59619883,-73.9866279
75762034,11/29/2010,21:00:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK HISPANIC,999555,192534,40.69513311,-73.94480871
75760197,11/29/2010,11:59:00,BROOKLYN,60,0,,FALSE,45-64,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,987829,149693,40.57755619,-73.98711761
75760197,11/29/2010,11:59:00,BROOKLYN,60,0,,TRUE,45-64,M,WHITE HISPANIC,18-24,M,BLACK HISPANIC,987829,149693,40.57755619,-73.98711761
68310889,11/29/2009,4:20:00,BROOKLYN,68,0,BAR/NIGHT CLUB,FALSE,UNKNOWN,U,UNKNOWN,25-44,M,BLACK,975090,164698,40.61873788,-74.03299633
54495006,11/29/2008,20:18:00,BROOKLYN,75,0,,FALSE,UNKNOWN,M,BLACK,<18,M,BLACK,1017141,183798,40.67110691,-73.88143296
25527194,11/29/2006,23:35:00,BROOKLYN,88,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,991703,192337,40.69460248,-73.97312473
158860763,11/28/2016,16:05:00,BROOKLYN,67,0,,FALSE,18-24,M,BLACK,<18,M,BLACK,1003577,173208,40.64207969,-73.93036003
148135276,11/28/2015,2:35:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,1000177,192905,40.69615032,-73.94256479
139871659,11/28/2014,8:47:00,BROOKLYN,73,0,,FALSE,18-24,M,BLACK,25-44,M,BLACK,1009905,180751,40.6627675,-73.90752953
139871659,11/28/2014,8:47:00,BROOKLYN,73,0,,TRUE,18-24,M,BLACK,25-44,M,BLACK,1009905,180751,40.6627675,-73.90752953
139859402,11/28/2014,0:50:00,BROOKLYN,73,0,,FALSE,,,,25-44,M,BLACK,1009192,182352,40.66716393,-73.91009357
81902244,11/28/2011,17:26:00,BROOKLYN,75,0,,FALSE,,,,25-44,M,WHITE HISPANIC,1019359,185290,40.6751936,-73.87342955
75741568,11/28/2010,5:15:00,BROOKLYN,81,0,,FALSE,,,,18-24,M,BLACK,1006475,187850,40.68226194,-73.91986934
75743064,11/28/2010,2:51:00,BROOKLYN,75,0,BAR/NIGHT CLUB,FALSE,,,,25-44,M,BLACK,1014878,180047,40.66081937,-73.88960786
68326102,11/28/2009,5:50:00,BROOKLYN,75,0,,FALSE,<18,M,BLACK,18-24,M,BLACK,1013226,183621,40.67063477,-73.89554685
68326104,11/28/2009,5:50:00,BROOKLYN,69,0,,TRUE,25-44,M,BLACK,25-44,M,BLACK,1011965,174322,40.6451151,-73.9001308
35992446,11/28/2007,20:23:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,TRUE,18-24,M,BLACK,18-24,M,BLACK,1008427,183518,40.67036646,-73.91284696
25511190,11/28/2006,19:26:00,BROOKLYN,79,0,,FALSE,25-44,M,BLACK,25-44,M,BLACK,1000577,188457,40.68394086,-73.94113307
25527192,11/28/2006,15:25:00,BROOKLYN,77,0,,FALSE,UNKNOWN,U,UNKNOWN,18-24,M,BLACK,994526,184685,40.67359666,-73.96295621
172026679,11/27/2017,18:00:00,BROOKLYN,63,0,PVT HOUSE,FALSE,18-24,M,BLACK,18-24,M,BLACK,1005769,161830,40.61084442,-73.92249782
158834627,11/27/2016,4:55:00,BROOKLYN,84,0,,FALSE,,,,45-64,M,BLACK,988280,188464,40.68397421,-73.98547093
158834628,11/27/2016,12:20:00,BROOKLYN,79,0,,FALSE,,,,18-24,M,BLACK,996736,190196,40.68872026,-73.95497889
158832609,11/27/2016,0:15:00,BROOKLYN,83,2,MULTI DWELL - PUBLIC HOUS,FALSE,25-44,M,WHITE HISPANIC,18-24,M,BLACK,1006631,192820,40.69590305,-73.91929038
148099940,11/27/2015,3:27:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,FALSE,18-24,M,BLACK,<18,M,BLACK,989935,192389,40.69474652,-73.97950038
148154061,11/27/2015,22:39:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,25-44,M,BLACK,1009968,182502,40.66757342,-73.90729577
148154061,11/27/2015,22:39:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,TRUE,,,,45-64,M,BLACK,1009968,182502,40.66757342,-73.90729577
139859403,11/27/2014,4:58:00,BROOKLYN,90,0,MULTI DWELL - APT BUILD,FALSE,,,,25-44,M,BLACK,997689,197266,40.70812437,-73.95152842
93785791,11/27/2013,11:40:00,BROOKLYN,60,0,,FALSE,18-24,M,BLACK HISPANIC,<18,M,BLACK,987641,148923,40.57544277,-73.98779476
87849093,11/27/2012,8:50:00,BROOKLYN,63,0,,FALSE,,,,25-44,M,BLACK,1006878,169152,40.63093902,-73.91847907
